latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
30.91138,73.07832,332.49,0.58,0.52,2025-11-03,849,N,VIIRS,n,2.0NRT,303.42,4.43,D
30.91347,74.87079,367,0.37,0.58,2025-11-03,849,N,VIIRS,h,2.0NRT,305.15,6.25,D
30.95743,74.94739,332.21,0.38,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,304.06,6.36,D
30.95772,74.95141,367,0.38,0.58,2025-11-03,849,N,VIIRS,h,2.0NRT,307.03,6.36,D
30.96049,74.91476,342.08,0.37,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,302.6,3.08,D
30.96119,74.9142,340.87,0.37,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,302.01,3.06,D
30.96481,74.50547,346.1,0.35,0.57,2025-11-03,849,N,VIIRS,n,2.0NRT,301.03,3.27,D
30.97436,76.28748,344.43,0.45,0.63,2025-11-03,849,N,VIIRS,n,2.0NRT,300.96,6.16,D
30.97667,75.44968,333.75,0.4,0.6,2025-11-03,849,N,VIIRS,n,2.0NRT,300.35,2.27,D
30.97864,76.28872,350.71,0.45,0.63,2025-11-03,849,N,VIIRS,n,2.0NRT,300.82,5.46,D
30.98013,75.11328,336.25,0.39,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,300.7,3.11,D
30.98071,75.11356,339.55,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,301.07,3.84,D
30.99413,74.12694,340.83,0.34,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,303.17,2.99,D
31.02773,75.07996,341.69,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,301.67,3.07,D
31.0367,75.12906,356.57,0.39,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,301.31,7.47,D
31.03699,75.13322,367,0.39,0.59,2025-11-03,849,N,VIIRS,h,2.0NRT,301.89,7.47,D
31.04729,74.96725,338.16,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,301.9,2.17,D
31.05276,74.96676,350.26,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,301.52,4.37,D
31.06946,74.96934,345.18,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,303.2,3.63,D
31.0702,74.96729,333.17,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,301.9,2.39,D
31.09768,74.88757,330.77,0.37,0.58,2025-11-03,849,N,VIIRS,l,2.0NRT,302.51,4.04,D
31.10518,74.83852,337.63,0.37,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,302.17,3.8,D
31.10546,74.84251,344.41,0.37,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,301.97,3.8,D
31.11145,74.69872,333.34,0.36,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,300.72,2.55,D
31.1184,75.10744,350.96,0.39,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,301.22,5.21,D
31.13623,74.52492,334.69,0.36,0.57,2025-11-03,849,N,VIIRS,n,2.0NRT,300.98,3.45,D
31.14231,74.82307,333.58,0.37,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,299.93,1.52,D
31.15014,74.56605,331.81,0.36,0.57,2025-11-03,849,N,VIIRS,n,2.0NRT,301.38,2.07,D
31.15067,73.39634,338.74,0.61,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,303.33,5.07,D
31.15293,74.56456,335.17,0.36,0.57,2025-11-03,849,N,VIIRS,n,2.0NRT,301.36,2.22,D
31.1654,74.5132,343.31,0.36,0.57,2025-11-03,849,N,VIIRS,n,2.0NRT,301.42,3.39,D
31.18649,74.97219,331.66,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,299.48,2.1,D
31.19236,74.23122,333.1,0.34,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,299.92,1.45,D
31.23311,75.08821,330.38,0.39,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,299.39,2.32,D
31.23613,74.52571,349.17,0.36,0.57,2025-11-03,849,N,VIIRS,n,2.0NRT,302.45,5.69,D
31.24376,73.73484,352.41,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,304.23,4.57,D
31.2453,73.68982,345.51,0.32,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,303.19,2.37,D
31.2453,75.02457,337.73,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,301.26,2.14,D
31.24726,74.89718,331.11,0.38,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,299.64,1.52,D
31.25038,73.68929,367,0.32,0.54,2025-11-03,849,N,VIIRS,h,2.0NRT,305.23,9.36,D
31.25065,73.69271,367,0.32,0.55,2025-11-03,849,N,VIIRS,h,2.0NRT,303.57,7.72,D
31.25093,73.69612,349.22,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,302.57,7.72,D
31.25828,74.97386,331.94,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,300.99,1.83,D
31.29048,75.03712,367,0.38,0.59,2025-11-03,849,N,VIIRS,h,2.0NRT,302.17,5.06,D
31.29067,75.03757,367,0.38,0.59,2025-11-03,849,N,VIIRS,h,2.0NRT,302.22,7.23,D
31.30154,74.87219,367,0.38,0.58,2025-11-03,849,N,VIIRS,h,2.0NRT,303.29,5.84,D
31.3092,75.29792,340.18,0.4,0.6,2025-11-03,849,N,VIIRS,n,2.0NRT,304.84,4.02,D
31.31289,73.88898,367,0.33,0.55,2025-11-03,849,N,VIIRS,h,2.0NRT,304.47,6.05,D
31.31439,73.88737,342.75,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,303.08,6.43,D
31.31846,74.87875,330.16,0.38,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,301.13,1.76,D
31.35301,73.78473,339.79,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,303.05,3.34,D
31.36481,74.98942,332.75,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,299.88,0.79,D
31.3765,73.82094,345.91,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,303.01,2.72,D
31.41143,74.86574,336.76,0.38,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,300.96,2.3,D
31.41214,75.03883,367,0.39,0.59,2025-11-03,849,N,VIIRS,h,2.0NRT,305.27,8.15,D
31.41269,75.0392,367,0.38,0.59,2025-11-03,849,N,VIIRS,h,2.0NRT,304.86,11.69,D
31.41793,75.04249,356.46,0.39,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,302.29,8.15,D
31.44654,73.82693,338.39,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,302.42,1.93,D
31.45653,73.82239,332.45,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,302.38,1.9,D
31.47335,75.04175,348.42,0.39,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,302.23,3.81,D
31.50932,75.39907,348.05,0.41,0.6,2025-11-03,849,N,VIIRS,n,2.0NRT,303.38,5.7,D
31.51009,75.18257,338.21,0.39,0.6,2025-11-03,849,N,VIIRS,n,2.0NRT,300.97,5.23,D
31.51142,75.18631,335.88,0.39,0.6,2025-11-03,849,N,VIIRS,n,2.0NRT,300.36,4.88,D
31.51903,74.58749,332.53,0.36,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,301.18,1.56,D
31.52193,73.91228,342.38,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.68,2.73,D
31.52579,73.91142,338.84,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.32,2.44,D
31.52881,73.8651,340.76,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.26,2.3,D
31.53165,73.76571,353.73,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,303.95,4.79,D
31.53172,73.90411,336.96,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,301.04,2.29,D
31.53264,73.86786,331.19,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,299.86,4.31,D
31.53422,73.86811,333.47,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.44,2.3,D
31.54043,73.88176,367,0.33,0.55,2025-11-03,849,N,VIIRS,h,2.0NRT,304.75,4.07,D
31.54364,73.92444,330.78,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,301.67,1.48,D
31.55373,73.78454,367,0.33,0.55,2025-11-03,849,N,VIIRS,h,2.0NRT,303.02,9.36,D
31.55762,75.48431,342.15,0.41,0.61,2025-11-03,849,N,VIIRS,n,2.0NRT,301.85,3.43,D
31.56916,75.39904,350.6,0.41,0.6,2025-11-03,849,N,VIIRS,n,2.0NRT,300.81,6.65,D
31.57712,74.02245,330.6,0.34,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,302.54,1.72,D
31.59931,74.71919,344.39,0.37,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,299,4.83,D
31.60048,74.71651,347.19,0.37,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,298.71,3.77,D
31.61812,75.53751,331.65,0.41,0.61,2025-11-03,849,N,VIIRS,n,2.0NRT,301.51,1.76,D
31.65724,73.55904,342.54,0.63,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,302.8,5.59,D
31.65823,73.38275,331.55,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,300.55,2.87,D
31.66515,73.59434,331.67,0.32,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,301.06,1.33,D
31.69216,73.43783,339.45,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,302.68,6.27,D
31.69327,73.43958,341.21,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,302.61,8.31,D
31.72637,73.82496,331.12,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.81,1.15,D
31.74008,74.58408,348.34,0.36,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,300.89,3.21,D
31.76264,73.36973,333.09,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,301.56,3.75,D
31.76528,73.92891,335.33,0.33,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,300.12,1.88,D
31.76915,74.91793,338.01,0.38,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,300.38,4.57,D
31.78075,74.06645,344.27,0.34,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,301.01,4.16,D
31.80868,73.5131,336.76,0.63,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,301.87,5.94,D
31.81075,73.77721,332.73,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,302.7,3.32,D
31.82647,73.61311,331.2,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,299.97,1.48,D
31.82866,73.18906,336.73,0.6,0.53,2025-11-03,849,N,VIIRS,n,2.0NRT,301.43,6.07,D
31.82919,73.19555,345.17,0.61,0.53,2025-11-03,849,N,VIIRS,n,2.0NRT,304.29,16.73,D
31.82958,74.01743,335.7,0.34,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,301.01,3.31,D
31.83636,74.61414,344.94,0.37,0.58,2025-11-03,849,N,VIIRS,n,2.0NRT,298.94,3.59,D
31.84193,73.48219,336.94,0.63,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,301.92,5.35,D
31.86279,74.38379,339.83,0.36,0.57,2025-11-03,849,N,VIIRS,n,2.0NRT,299.55,5.43,D
31.86503,73.64751,333.8,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.62,2.49,D
31.86715,73.23095,347.69,0.61,0.53,2025-11-03,849,N,VIIRS,n,2.0NRT,307.27,29.06,D
31.87212,73.23043,344.31,0.61,0.53,2025-11-03,849,N,VIIRS,n,2.0NRT,300.83,29.06,D
31.8901,74.11848,335.02,0.34,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,300.35,4.38,D
31.892,73.22832,346.74,0.61,0.53,2025-11-03,849,N,VIIRS,n,2.0NRT,302.81,9.91,D
31.89206,73.22794,346.25,0.61,0.53,2025-11-03,849,N,VIIRS,n,2.0NRT,302.79,9.52,D
31.89299,73.67619,334.82,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,301.85,1.88,D
31.89326,73.67968,334.13,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.83,1.88,D
31.89809,73.67567,334.39,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,301.84,1.88,D
31.89812,74.08418,342.39,0.34,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,300.35,3.9,D
31.90127,73.34702,341.31,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,302.25,8.86,D
31.90198,73.34719,341.13,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,302.03,6.74,D
31.91221,73.72363,334.26,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,298.47,2.83,D
31.9237,73.31108,341.1,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,301.46,9.2,D
31.92818,73.6656,336.19,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,301.11,2.68,D
31.93047,73.66545,333.96,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.47,2.76,D
31.93359,73.70744,337.91,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.57,3.47,D
31.9356,73.95509,354.27,0.34,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,300.05,3.89,D
31.93725,73.714,367,0.33,0.55,2025-11-03,849,N,VIIRS,h,2.0NRT,301.54,11.34,D
31.93924,73.71394,367,0.33,0.55,2025-11-03,849,N,VIIRS,h,2.0NRT,302.12,5.54,D
31.9395,73.71745,341.23,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.59,5.54,D
31.94031,75.07076,334.71,0.39,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,302.68,3.02,D
31.95418,75.04034,334.22,0.39,0.59,2025-11-03,849,N,VIIRS,n,2.0NRT,302.05,2.72,D
31.95593,73.72995,333.46,0.33,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,299.28,2.6,D
31.95783,73.90555,331.52,0.33,0.56,2025-11-03,849,N,VIIRS,n,2.0NRT,300.02,2.06,D
31.96707,73.28637,330.1,0.61,0.54,2025-11-03,849,N,VIIRS,l,2.0NRT,301.78,7.09,D
31.96746,73.35344,331.56,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,300.27,5.4,D
31.96854,73.36682,337.97,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,300.8,6.62,D
31.98208,73.66721,331.88,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,300.71,2.86,D
31.99764,73.35592,330.28,0.62,0.54,2025-11-03,849,N,VIIRS,n,2.0NRT,300.5,1.89,D
31.99991,73.56744,331.39,0.32,0.55,2025-11-03,849,N,VIIRS,n,2.0NRT,301.31,2.93,D
29.33867,75.12782,301.84,0.44,0.46,2025-11-03,2114,N,VIIRS,n,2.0NRT,287.59,0.58,N
30.08902,77.08289,298.84,0.55,0.51,2025-11-03,2114,N,VIIRS,n,2.0NRT,287.28,0.68,N
30.3438,74.69026,296.87,0.4,0.44,2025-11-03,2114,N,VIIRS,n,2.0NRT,286.3,0.34,N
31.25756,76.92662,299.53,0.51,0.49,2025-11-03,2114,N,VIIRS,n,2.0NRT,284.76,0.52,N
31.64258,74.15467,300.18,0.53,0.42,2025-11-03,2114,N,VIIRS,n,2.0NRT,289.82,0.51,N
31.64294,73.48982,300.62,0.5,0.41,2025-11-03,2114,N,VIIRS,n,2.0NRT,287.08,0.65,N
28.451,76.7589,344.38,0.47,0.48,2025-11-04,830,N,VIIRS,n,2.0NRT,304.33,5.38,D
28.79304,76.58453,334.22,0.46,0.47,2025-11-04,830,N,VIIRS,n,2.0NRT,299.55,3.79,D
28.84335,77.40873,336.36,0.52,0.5,2025-11-04,830,N,VIIRS,n,2.0NRT,298.42,2.59,D
29.03569,75.74174,343.24,0.42,0.45,2025-11-04,830,N,VIIRS,n,2.0NRT,301.37,4.22,D
29.13798,76.57457,334.27,0.47,0.48,2025-11-04,830,N,VIIRS,n,2.0NRT,304.01,2.88,D
29.13725,76.57297,334.01,0.47,0.48,2025-11-04,832,N,VIIRS,n,2.0NRT,303.63,3.77,D
29.14703,73.45726,334.09,0.48,0.4,2025-11-04,832,N,VIIRS,l,2.0NRT,305.29,4.52,D
29.15862,75.92808,341.71,0.43,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,301.11,4.82,D
29.17305,76.52902,330.54,0.47,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,299.87,2.32,D
29.21799,73.54263,333.71,0.49,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,304.26,2.29,D
29.23412,73.53746,334.71,0.49,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,304.54,12.08,D
29.24676,75.39188,336.89,0.4,0.44,2025-11-04,832,N,VIIRS,n,2.0NRT,300.26,2.58,D
29.37261,73.7364,332.06,0.5,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,304.5,2.37,D
29.37864,73.31962,335.9,0.48,0.4,2025-11-04,832,N,VIIRS,l,2.0NRT,307.64,5.33,D
29.39025,73.95149,347.83,0.51,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,306.96,33.16,D
29.39405,73.9509,340.09,0.51,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,310.16,33.16,D
29.429,76.42596,336.54,0.46,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,299.72,3.77,D
29.43143,76.18658,341.78,0.45,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,299.67,4.46,D
29.44849,73.95326,333.39,0.51,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,302.36,1.82,D
29.45229,73.95267,335.01,0.51,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,303.11,9.77,D
29.45865,74.07106,331.22,0.52,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,299.17,3.54,D
29.47046,73.85113,333.98,0.51,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,305.07,2.97,D
29.47052,73.84812,336.11,0.5,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,305.14,3.52,D
29.47072,74.00933,332.81,0.51,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,302.59,3.42,D
29.47523,74.07948,336.29,0.52,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,300.91,6.31,D
29.47619,73.83425,334.11,0.5,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,305.02,1.56,D
29.4768,73.8365,335.55,0.5,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,305.23,7.5,D
29.47741,73.84471,331.17,0.51,0.41,2025-11-04,832,N,VIIRS,l,2.0NRT,303.43,4.96,D
29.4812,73.84412,336.95,0.51,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,303.71,4.96,D
29.4926,74.46275,345.9,0.54,0.42,2025-11-04,832,N,VIIRS,n,2.0NRT,300.82,18,D
29.49458,74.41109,334.19,0.54,0.42,2025-11-04,832,N,VIIRS,n,2.0NRT,294.18,4.78,D
29.49511,74.14785,331.68,0.52,0.42,2025-11-04,832,N,VIIRS,n,2.0NRT,298.9,3.11,D
29.5181,73.99444,333.83,0.51,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,300.13,4.05,D
29.53222,74.21772,331.27,0.53,0.42,2025-11-04,832,N,VIIRS,n,2.0NRT,297.28,2.86,D
29.53513,74.07361,346.92,0.52,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,303.07,12.23,D
29.56947,74.26799,330.98,0.53,0.42,2025-11-04,832,N,VIIRS,n,2.0NRT,294.48,2.1,D
29.57322,73.24752,333.56,0.48,0.4,2025-11-04,832,N,VIIRS,l,2.0NRT,306.16,3.26,D
29.5869,74.24856,344.53,0.53,0.42,2025-11-04,832,N,VIIRS,n,2.0NRT,301.15,12.76,D
29.60418,74.04954,334.41,0.52,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,300.68,3.25,D
29.60749,75.90588,332.06,0.43,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,298.79,6.14,D
29.60795,75.91042,340.11,0.43,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,299.9,6.14,D
29.65245,75.92284,341.13,0.44,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,300.84,32.5,D
29.72358,75.09277,335.17,0.39,0.44,2025-11-04,832,N,VIIRS,n,2.0NRT,301.34,2.42,D
29.72384,75.50594,337.12,0.41,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,298.92,3.92,D
29.76863,76.22974,340.29,0.45,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,300.05,4.24,D
29.77642,75.60012,333.38,0.42,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,300.22,4.54,D
29.79923,75.49171,348.56,0.41,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,302.52,11.55,D
29.79969,73.10085,343.85,0.47,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,302.66,4,D
29.83679,75.93796,341.63,0.44,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,304.57,5.45,D
29.84412,75.47676,346.66,0.41,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,303.07,6.17,D
29.88141,75.82573,340.01,0.43,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,304.12,3.1,D
29.88297,75.31175,330.16,0.41,0.45,2025-11-04,832,N,VIIRS,l,2.0NRT,301.86,4.47,D
29.90087,75.28351,341.03,0.4,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,301.84,4.85,D
29.90132,75.28773,340.86,0.4,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,301.25,4.85,D
29.94471,74.35889,330.51,0.54,0.42,2025-11-04,832,N,VIIRS,n,2.0NRT,295.62,5.52,D
29.95903,75.55013,344.04,0.42,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,302.45,3.83,D
29.97758,75.439,335.68,0.41,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,302.68,2.96,D
29.98684,73.6494,335.11,0.5,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,302.09,2.94,D
29.99051,75.4416,340.43,0.41,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,302.6,3.69,D
30.00543,75.58567,341.55,0.42,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,304.7,16.83,D
30.01475,74.82659,336.6,0.38,0.43,2025-11-04,832,N,VIIRS,n,2.0NRT,300.07,4.03,D
30.01577,74.82685,339.75,0.38,0.43,2025-11-04,832,N,VIIRS,n,2.0NRT,299.66,3.43,D
30.03506,76.05195,340.8,0.45,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,302,9.26,D
30.03841,76.05385,347.08,0.45,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,300.73,7.76,D
30.03977,73.18184,341.66,0.48,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,305.32,5.44,D
30.04245,73.18367,341.52,0.48,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,305.01,8.37,D
30.04346,73.18124,335.65,0.48,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,301.92,5.44,D
30.05276,75.2766,344.55,0.4,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,303.83,7.87,D
30.05322,75.28083,354.38,0.41,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,305.97,29.01,D
30.0536,75.06493,331.05,0.39,0.44,2025-11-04,832,N,VIIRS,l,2.0NRT,302.38,4.36,D
30.05515,76.07788,351.52,0.45,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,302.8,9.93,D
30.05687,75.17419,335.19,0.4,0.44,2025-11-04,832,N,VIIRS,n,2.0NRT,302.96,1.99,D
30.05724,75.06022,341.31,0.39,0.44,2025-11-04,832,N,VIIRS,n,2.0NRT,300.48,7.11,D
30.05768,75.06435,341.89,0.39,0.44,2025-11-04,832,N,VIIRS,n,2.0NRT,302.2,7.11,D
30.06355,73.34151,330.68,0.49,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,303.34,1.85,D
30.07009,75.43501,352.96,0.41,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,301.93,7.76,D
30.07594,75.19706,330.96,0.4,0.44,2025-11-04,832,N,VIIRS,n,2.0NRT,300.59,5.8,D
30.09595,76.17832,341.08,0.46,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,301.37,5.14,D
30.10028,75.87853,341.22,0.44,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,303.14,5.88,D
30.10509,75.92459,341.27,0.44,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,300.56,5.93,D
30.11594,75.86247,350.98,0.44,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,303.09,6.51,D
30.12022,75.8619,330.3,0.44,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,301,2.47,D
30.14126,75.22211,343.12,0.4,0.44,2025-11-04,832,N,VIIRS,n,2.0NRT,303.65,6,D
30.16413,75.63271,343.03,0.43,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,296.37,8.29,D
30.19771,75.91385,341.21,0.44,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,300.85,4.1,D
30.20638,74.56113,338.35,0.56,0.43,2025-11-04,832,N,VIIRS,n,2.0NRT,295.71,3.12,D
30.21407,73.28083,331.85,0.48,0.4,2025-11-04,832,N,VIIRS,l,2.0NRT,303.08,3.35,D
30.21875,75.94874,351.12,0.44,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,307.29,19.23,D
30.23504,75.74705,342.35,0.43,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,301.2,9.5,D
30.23891,75.97446,344.64,0.45,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,303.35,4.15,D
30.24042,75.97534,338.94,0.45,0.47,2025-11-04,832,N,VIIRS,n,2.0NRT,301.73,4.76,D
30.24625,73.32732,334.67,0.49,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,302.8,2.39,D
30.25423,74.98251,334.35,0.39,0.44,2025-11-04,832,N,VIIRS,n,2.0NRT,299.64,2.3,D
30.25606,74.80859,340.93,0.38,0.44,2025-11-04,832,N,VIIRS,n,2.0NRT,294.86,5.11,D
30.27013,73.71492,330.42,0.51,0.41,2025-11-04,832,N,VIIRS,n,2.0NRT,297.13,1.9,D
30.27289,73.32826,330.09,0.49,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,302.92,2.3,D
30.28588,75.49539,351.16,0.42,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,303.07,15.77,D
30.28651,74.57122,336.92,0.56,0.43,2025-11-04,832,N,VIIRS,n,2.0NRT,299.4,6.87,D
30.28782,75.3187,330.03,0.41,0.45,2025-11-04,832,N,VIIRS,n,2.0NRT,297.59,2.27,D
30.28872,74.77118,340.52,0.38,0.43,2025-11-04,832,N,VIIRS,n,2.0NRT,301.51,4.88,D
30.28903,73.29278,335.54,0.49,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,303.01,3.38,D
30.29273,74.77059,341.39,0.38,0.43,2025-11-04,832,N,VIIRS,n,2.0NRT,299.44,4.88,D
30.29842,75.94392,330.47,0.44,0.46,2025-11-04,832,N,VIIRS,n,2.0NRT,299.63,4.24,D
30.3112,73.38278,345.79,0.49,0.4,2025-11-04,832,N,VIIRS,n,2.0NRT,308.6,16.81,D
